Outfall Structure,Outfall Location,Tide Gate #,Waterway Reach,Plant,Open date/time,Close date/time,Gate Open Period
DS-M84,Roscoe St (W),TG4,NBCR Lower (NSC Confluence),Stickney,4/6/2016 11:48:45 AM,4/6/2016 1:19:45 PM,:01:31:00
DS-M86,"Grace St (W), North of DS-M86",TG2,NBCR Lower (NSC Confluence),Stickney,7/24/2016 6:56:41 PM,7/24/2016 7:41:41 PM,:00:45:00
DS-M86,"Grace St (W), North of DS-M86",TG2,NBCR Lower (NSC Confluence),Stickney,7/23/2016 10:55:37 PM,7/24/2016 12:55:53 AM,:02:00:16
DS-M86,"Grace St (W), North of DS-M86",TG2,NBCR Lower (NSC Confluence),Stickney,5/25/2016 7:02:29 PM,5/25/2016 7:38:57 PM,:00:36:28
DS-M90 & DS-M91 (NBPS),North Branch P.S. (E),All,NBCR Lower (NSC Confluence),Pumping Station North Branch,8/20/2016 9:14:00 AM,8/20/2016 3:00:00 PM,:05:46:00
DS-M90 & DS-M91 (NBPS),North Branch P.S. (E),All,NBCR Lower (NSC Confluence),Pumping Station North Branch,8/13/2016 12:32:00 AM,8/13/2016 2:31:00 AM,:01:59:00
DS-M90 & DS-M91 (NBPS),North Branch P.S. (E),All,NBCR Lower (NSC Confluence),Pumping Station North Branch,8/12/2016 8:29:00 PM,8/12/2016 11:26:00 PM,:02:57:00
DS-M90 & DS-M91 (NBPS),North Branch P.S. (E),All,NBCR Lower (NSC Confluence),Pumping Station North Branch,7/24/2016 6:51:00 PM,7/24/2016 11:23:00 PM,:04:32:00
DS-M90 & DS-M91 (NBPS),North Branch P.S. (E),All,NBCR Lower (NSC Confluence),Pumping Station North Branch,7/24/2016 12:00:00 AM,7/24/2016 8:55:00 AM,:08:55:00
DS-M90 & DS-M91 (NBPS),North Branch P.S. (E),All,NBCR Lower (NSC Confluence),Pumping Station North Branch,7/23/2016 8:10:00 PM,7/23/2016 11:59:59 PM,:03:49:59
DS-M90 & DS-M91 (NBPS),North Branch P.S. (E),All,NBCR Lower (NSC Confluence),Pumping Station North Branch,6/23/2016 12:00:00 AM,6/23/2016 1:02:00 AM,:01:02:00
DS-M90 & DS-M91 (NBPS),North Branch P.S. (E),All,NBCR Lower (NSC Confluence),Pumping Station North Branch,6/22/2016 10:45:00 PM,6/22/2016 11:59:59 PM,:01:14:59
DS-M90 & DS-M91 (NBPS),North Branch P.S. (E),ALL,NBCR Lower (NSC Confluence),Pumping Station North Branch,5/27/2016 9:59:00 PM,5/27/2016 11:33:00 PM,:01:34:00
DS-M90 & DS-M91 (NBPS),North Branch P.S. (E),All,NBCR Lower (NSC Confluence),Pumping Station North Branch,5/25/2016 6:32:00 PM,5/26/2016 2:55:00 AM,:08:23:00
DS-M97,Pratt Ave (E),TG2,NSC Lower (NSWRP),Stickney,7/7/2016 7:17:41 PM,7/7/2016 7:51:37 PM,:00:33:56
DS-M97,Pratt Ave (E),TG1,NSC Lower (NSWRP),Stickney,7/7/2016 7:17:13 PM,7/7/2016 7:51:37 PM,:00:34:24
DS-M97,Pratt Ave (E),TG1,NSC Lower (NSWRP),Stickney,5/31/2016 1:59:52 PM,6/1/2016 7:53:12 AM,:17:53:20
DS-M97,Pratt Ave (E),TG1,NSC Lower (NSWRP),Stickney,5/25/2016 9:28:41 PM,5/25/2016 9:56:37 PM,:00:27:56
DS-M97,Pratt Ave (E),TG2,NSC Lower (NSWRP),Stickney,5/25/2016 9:28:41 PM,5/25/2016 9:56:37 PM,:00:27:56
DS-M97,North Shore Ave (E),TG3,NSC Lower (NSWRP),Stickney,5/25/2016 9:24:33 PM,5/25/2016 9:25:41 PM,:00:01:08
DS-M97,North Shore Ave (E),TG3,NSC Lower (NSWRP),Stickney,5/25/2016 7:10:49 PM,5/25/2016 7:39:21 PM,:00:28:32
DS-M97,Pratt Ave (E),TG1,NSC Lower (NSWRP),Stickney,5/25/2016 6:45:13 PM,5/25/2016 7:51:11 PM,:01:05:58
DS-M97,Pratt Ave (E),TG2,NSC Lower (NSWRP),Stickney,5/25/2016 6:45:13 PM,5/25/2016 7:51:11 PM,:01:05:58
DS-M97,Pratt Ave (E),TG1,NSC Lower (NSWRP),Stickney,5/13/2016 10:06:29 PM,5/13/2016 11:06:29 PM,:01:00:00
DS-M97,Pratt Ave (E),TG2,NSC Lower (NSWRP),Stickney,5/13/2016 10:06:29 PM,5/13/2016 11:06:29 PM,:01:00:00
DS-M97,North Shore Ave (E),TG3,NSC Lower (NSWRP),Stickney,5/12/2016 3:20:37 AM,5/12/2016 3:59:13 AM,:00:38:36
DS-M97,Pratt Ave (E),TG1,NSC Lower (NSWRP),Stickney,5/12/2016 3:09:09 AM,5/12/2016 3:57:13 AM,:00:48:04
DS-M97,Pratt Ave (E),TG2,NSC Lower (NSWRP),Stickney,5/12/2016 3:09:09 AM,5/12/2016 3:57:13 AM,:00:48:04
DS-M97,Pratt Ave (E),TG1,NSC Lower (NSWRP),Stickney,5/1/2016 9:56:49 PM,5/1/2016 10:11:01 PM,:00:14:12
DS-M97,Pratt Ave (E),TG2,NSC Lower (NSWRP),Stickney,5/1/2016 9:56:49 PM,5/1/2016 10:11:01 PM,:00:14:12
DS-M97,Pratt Ave (E),TG1,NSC Lower (NSWRP),Stickney,4/28/2016 2:05:01 AM,4/28/2016 2:53:21 AM,:00:48:20
DS-M97,Pratt Ave (E),TG2,NSC Lower (NSWRP),Stickney,4/28/2016 2:05:01 AM,4/28/2016 2:53:21 AM,:00:48:20
DS-M97,North Shore Ave (E),TG3,NSC Lower (NSWRP),Stickney,4/28/2016 2:03:09 AM,4/28/2016 2:59:13 AM,:00:56:04
DS-N02,Foster Ave & Keeler (W),TG1,NBCR Upper (NSC Confluence),Stickney,7/24/2016 6:32:05 PM,7/24/2016 7:55:33 PM,:01:23:28
DS-N02,Foster Ave & Keeler (W),TG1,NBCR Upper (NSC Confluence),Stickney,7/24/2016 1:39:17 AM,7/24/2016 1:57:29 AM,:00:18:12
DS-N02,Foster Ave & Keeler (W),TG1,NBCR Upper (NSC Confluence),Stickney,7/23/2016 10:31:57 PM,7/24/2016 1:24:41 AM,:02:52:44
DS-N02,Foster Ave & Keeler (W),TG1,NBCR Upper (NSC Confluence),Stickney,7/23/2016 7:01:13 PM,7/23/2016 7:02:21 PM,:00:01:08
DS-N02,Foster Ave & Keeler (W),TG1,NBCR Upper (NSC Confluence),Stickney,7/7/2016 7:14:45 PM,7/7/2016 8:03:13 PM,:00:48:28
DS-N02,Foster Ave & Keeler (W),TG1,NBCR Upper (NSC Confluence),Stickney,6/22/2016 8:40:33 PM,6/22/2016 8:42:01 PM,:00:01:28
DS-N02,Foster Ave & Keeler (W),TG1,NBCR Upper (NSC Confluence),Stickney,5/27/2016 9:26:41 PM,5/27/2016 9:45:09 PM,:00:18:28
DS-N02,Foster Ave & Keeler (W),TG1,NBCR Upper (NSC Confluence),Stickney,5/25/2016 9:22:17 PM,5/25/2016 9:49:53 PM,:00:27:36
DS-N02,Foster Ave & Keeler (W),TG1,NBCR Upper (NSC Confluence),Stickney,5/25/2016 6:34:09 PM,5/25/2016 7:54:37 PM,:01:20:28
DS-N02,Foster Ave & Keeler (W),TG1,NBCR Upper (NSC Confluence),Stickney,5/13/2016 10:00:33 PM,5/13/2016 11:10:33 PM,:01:10:00
DS-N02,Foster Ave & Keeler (W),TG1,NBCR Upper (NSC Confluence),Stickney,5/12/2016 2:43:25 AM,5/12/2016 4:04:13 AM,:01:20:48
DS-N02,Foster Ave & Keeler (W),TG1,NBCR Upper (NSC Confluence),Stickney,5/1/2016 8:59:49 PM,5/1/2016 10:15:01 PM,:01:15:12
DS-N04,"Cicero Ave (N), South of Forest Glen",TG2,NBCR Upper (NSC Confluence),Stickney,7/23/2016 10:55:49 PM,7/23/2016 10:58:29 PM,:00:02:40
DS-N04,"Cicero Ave (N), South of Forest Glen",TG2,NBCR Upper (NSC Confluence),Stickney,5/25/2016 6:55:29 PM,5/25/2016 7:39:05 PM,:00:43:36
DS-N04,"Cicero Ave (N), South of Forest Glen",TG2,NBCR Upper (NSC Confluence),Stickney,4/28/2016 2:20:25 AM,4/28/2016 2:23:49 AM,:00:03:24
DS-N05,"Forest Glen Ave (S), West of Cicero",TG1,NBCR Upper (NSC Confluence),Stickney,7/24/2016 6:35:41 PM,7/24/2016 8:18:17 PM,:01:42:36
DS-N05,"Forest Glen Ave (S), West of Cicero",TG1,NBCR Upper (NSC Confluence),Stickney,5/25/2016 9:24:45 PM,5/25/2016 9:55:25 PM,:00:30:40
DS-N05,"Forest Glen Ave (S), West of Cicero",TG1,NBCR Upper (NSC Confluence),Stickney,5/25/2016 6:38:51 PM,5/25/2016 9:55:25 PM,:03:16:34
DS-N05,"Forest Glen Ave (S), West of Cicero",TG1,NBCR Upper (NSC Confluence),Stickney,5/14/2016 10:55:09 PM,5/25/2016 7:54:05 PM,:20:58:56
DS-N05,"Forest Glen Ave (S), West of Cicero",TG1,NBCR Upper (NSC Confluence),Stickney,5/13/2016 10:37:29 PM,5/13/2016 10:45:13 PM,:00:07:44
DS-N05,"Forest Glen Ave (S), West of Cicero",TG1,NBCR Upper (NSC Confluence),Stickney,5/12/2016 3:00:33 AM,5/12/2016 4:10:41 AM,:01:10:08
DS-N05,"Forest Glen Ave (S), West of Cicero",TG1,NBCR Upper (NSC Confluence),Stickney,5/1/2016 9:46:21 PM,5/1/2016 10:10:17 PM,:00:23:56
DS-N05,"Forest Glen Ave (S), West of Cicero",TG1,NBCR Upper (NSC Confluence),Stickney,4/28/2016 1:46:25 AM,4/28/2016 7:25:51 AM,:05:39:26
DS-N05,"Forest Glen Ave (S), West of Cicero",TG1,NBCR Upper (NSC Confluence),Stickney,4/25/2016 10:03:45 PM,4/26/2016 12:37:49 AM,:02:34:04
DS-N05,"Forest Glen Ave (S), West of Cicero",TG1,NBCR Upper (NSC Confluence),Stickney,4/6/2016 9:11:49 AM,4/6/2016 4:29:13 PM,:07:17:24
DS-N05,"Forest Glen Ave (S), West of Cicero",TG1,NBCR Upper (NSC Confluence),Stickney,4/6/2016 5:14:17 AM,4/6/2016 6:59:09 AM,:01:44:52
DS-N05,"Forest Glen Ave (S), West of Cicero",TG1,NBCR Upper (NSC Confluence),Stickney,4/2/2016 3:40:02 PM,4/2/2016 10:10:34 PM,:06:30:32
DS-N05,"Forest Glen Ave (S), West of Cicero",TG1,NBCR Upper (NSC Confluence),Stickney,4/2/2016 10:44:58 AM,4/2/2016 11:58:50 AM,:01:13:52
DS-N05,"Forest Glen Ave (S), West of Cicero",TG1,NBCR Upper (NSC Confluence),Stickney,4/2/2016 10:17:26 AM,4/2/2016 10:20:14 AM,:00:02:48
DS-N05,"Forest Glen Ave (S), West of Cicero",TG1,NBCR Upper (NSC Confluence),Stickney,4/1/2016 5:54:02 PM,4/1/2016 11:07:50 PM,:05:13:48
DS-N06,Ardmore Ave (Indian & Ardmore)  (W),TG1,NBCR Upper (NSC Confluence),Stickney,7/23/2016 10:56:33 PM,7/23/2016 10:58:33 PM,:00:02:00
DS-N06,Ardmore Ave (Indian & Ardmore)  (W),TG1,NBCR Upper (NSC Confluence),Stickney,5/25/2016 6:44:37 PM,5/25/2016 7:38:49 PM,:00:54:12
DS-N06,Ardmore Ave (Indian & Ardmore)  (W),TG1,NBCR Upper (NSC Confluence),Stickney,4/28/2016 1:52:01 AM,4/28/2016 2:19:49 AM,:00:27:48
DS-N07,Central Ave (5900 - 6100 North) (N),TG1,NBCR Upper (NSC Confluence),Stickney,7/24/2016 6:23:33 PM,7/24/2016 7:19:17 PM,:00:55:44
DS-N07,Central Ave (5900 - 6100 North) (N),TG1,NBCR Upper (NSC Confluence),Stickney,7/23/2016 10:32:01 PM,7/23/2016 11:23:37 PM,:00:51:36
DS-N07,Central Ave (5900 - 6100 North) (N),TG1,NBCR Upper (NSC Confluence),Stickney,7/23/2016 6:49:17 PM,7/23/2016 7:58:25 PM,:01:09:08
DS-N07,Central Ave (5900 - 6100 North) (N),TG1,NBCR Upper (NSC Confluence),Stickney,7/7/2016 6:48:21 PM,7/7/2016 7:27:37 PM,:00:39:16
DS-N07,Central Ave (5900 - 6100 North) (N),TG1,NBCR Upper (NSC Confluence),Stickney,6/22/2016 8:32:53 PM,6/22/2016 9:29:01 PM,:00:56:08
DS-N08,Mango Ave ext. (Leonard & Miltmore) (W),TG1,NBCR Upper (NSC Confluence),Stickney,7/24/2016 6:32:21 PM,7/24/2016 8:12:13 PM,:01:39:52
DS-N08,Mango Ave ext. (Leonard & Miltmore) (W),TG1,NBCR Upper (NSC Confluence),Stickney,7/23/2016 10:32:49 PM,7/24/2016 1:18:57 AM,:02:46:08
DS-N08,Mango Ave ext. (Leonard & Miltmore) (W),TG1,NBCR Upper (NSC Confluence),Stickney,7/23/2016 8:22:41 PM,7/23/2016 8:43:01 PM,:00:20:20
DS-N08,Mango Ave ext. (Leonard & Miltmore) (W),TG1,NBCR Upper (NSC Confluence),Stickney,7/7/2016 7:17:05 PM,7/7/2016 8:27:41 PM,:01:10:36
DS-N08,Mango Ave ext. (Leonard & Miltmore) (W),TG1,NBCR Upper (NSC Confluence),Stickney,6/22/2016 8:51:37 PM,6/22/2016 8:55:41 PM,:00:04:04
DS-N08,Mango Ave ext. (Leonard & Miltmore) (W),TG1,NBCR Upper (NSC Confluence),Stickney,5/25/2016 9:26:01 PM,5/25/2016 9:52:33 PM,:00:26:32
DS-N08,Mango Ave ext. (Leonard & Miltmore) (W),TG1,NBCR Upper (NSC Confluence),Stickney,5/25/2016 6:48:41 PM,5/25/2016 8:08:25 PM,:01:19:44
DS-N08,Mango Ave ext. (Leonard & Miltmore) (W),TG1,NBCR Upper (NSC Confluence),Stickney,5/13/2016 10:37:33 PM,5/13/2016 10:51:49 PM,:00:14:16
DS-N08,Mango Ave ext. (Leonard & Miltmore) (W),TG1,NBCR Upper (NSC Confluence),Stickney,5/12/2016 3:06:49 AM,5/12/2016 3:43:17 AM,:00:36:28
DS-N08,Mango Ave ext. (Leonard & Miltmore) (W),TG1,NBCR Upper (NSC Confluence),Stickney,4/28/2016 1:34:41 AM,4/28/2016 7:25:41 AM,:05:51:00
DS-N08,Mango Ave ext. (Leonard & Miltmore) (W),TG1,NBCR Upper (NSC Confluence),Stickney,4/27/2016 10:03:33 PM,4/27/2016 11:25:53 PM,:01:22:20
DS-N08,Mango Ave ext. (Leonard & Miltmore) (W),TG1,NBCR Upper (NSC Confluence),Stickney,4/27/2016 7:07:37 PM,4/27/2016 9:09:41 PM,:02:02:04
DS-N08,Mango Ave ext. (Leonard & Miltmore) (W),TG1,NBCR Upper (NSC Confluence),Stickney,4/25/2016 9:53:09 PM,4/25/2016 11:36:17 PM,:01:43:08
DS-N08,Mango Ave ext. (Leonard & Miltmore) (W),TG1,NBCR Upper (NSC Confluence),Stickney,4/20/2016 9:51:09 PM,4/20/2016 11:12:13 PM,:01:21:04
DS-N08,Mango Ave ext. (Leonard & Miltmore) (W),TG1,NBCR Upper (NSC Confluence),Stickney,4/6/2016 11:33:49 AM,4/6/2016 2:17:13 PM,:02:43:24
DS-N08,Mango Ave ext. (Leonard & Miltmore) (W),TG1,NBCR Upper (NSC Confluence),Stickney,4/1/2016 5:53:43 PM,4/1/2016 7:42:38 PM,:01:48:55
DS-N09,Miami Ave (Indian & Monitor) (W),TG1,NBCR Upper (NSC Confluence),Stickney,7/24/2016 6:32:25 PM,7/24/2016 6:47:29 PM,:00:15:04
DS-N09,Miami Ave (Indian & Monitor) (W),TG1,NBCR Upper (NSC Confluence),Stickney,5/25/2016 7:09:41 PM,5/25/2016 7:38:33 PM,:00:28:52
DS-N10A,Wildwood Ave ext. (Caldwell & Tonty) (E),TG1,NBCR Upper (NSC Confluence),Stickney,7/23/2016 10:20:05 PM,7/24/2016 2:01:17 AM,:03:41:12
DS-N10A,Wildwood Ave ext. (Caldwell & Tonty) (E),TG1,NBCR Upper (NSC Confluence),Stickney,7/23/2016 6:48:33 PM,7/23/2016 9:21:01 PM,:02:32:28
DS-N10A,Wildwood Ave ext. (Caldwell & Tonty) (E),TG1,NBCR Upper (NSC Confluence),Stickney,7/21/2016 9:15:45 PM,7/21/2016 10:27:09 PM,:01:11:24
DS-N10A,Wildwood Ave ext. (Caldwell & Tonty) (E),TG1,NBCR Upper (NSC Confluence),Stickney,5/25/2016 6:49:29 PM,5/25/2016 7:39:09 PM,:00:49:40
DS-N10A,Wildwood Ave ext. (Caldwell & Tonty) (E),TG1,NBCR Upper (NSC Confluence),Stickney,4/28/2016 4:10:05 AM,4/28/2016 5:14:01 AM,:01:03:56
DS-N10A,Wildwood Ave ext. (Caldwell & Tonty) (E),TG1,NBCR Upper (NSC Confluence),Stickney,4/28/2016 1:49:49 AM,4/28/2016 3:16:21 AM,:01:26:32
DS-N10B,Imlay St & Milwaukee (W),TG1,NBCR Upper (NSC Confluence),Stickney,7/24/2016 6:24:33 PM,7/24/2016 7:17:13 PM,:00:52:40
DS-N10B,Imlay St & Milwaukee (W),TG1,NBCR Upper (NSC Confluence),Stickney,7/23/2016 10:25:37 PM,7/23/2016 11:44:57 PM,:01:19:20
DS-N10B,Imlay St & Milwaukee (W),TG1,NBCR Upper (NSC Confluence),Stickney,7/23/2016 7:08:01 PM,7/23/2016 7:14:45 PM,:00:06:44
DS-N10B,Imlay St & Milwaukee (W),TG1,NBCR Upper (NSC Confluence),Stickney,7/7/2016 7:14:17 PM,7/7/2016 7:45:09 PM,:00:30:52
DS-N10B,Imlay St & Milwaukee (W),TG1,NBCR Upper (NSC Confluence),Stickney,6/22/2016 8:42:21 PM,6/22/2016 9:09:41 PM,:00:27:20
DS-N10B,Imlay St & Milwaukee (W),TG1,NBCR Upper (NSC Confluence),Stickney,5/25/2016 6:43:53 PM,5/25/2016 8:08:01 PM,:01:24:08
DS-N10B,Imlay St & Milwaukee (W),TG1,NBCR Upper (NSC Confluence),Stickney,4/28/2016 4:04:45 AM,4/28/2016 5:27:33 AM,:01:22:48
DS-N10B,Imlay St & Milwaukee (W),TG1,NBCR Upper (NSC Confluence),Stickney,4/28/2016 1:35:49 AM,4/28/2016 3:28:09 AM,:01:52:20
DS-N10B,Imlay St & Milwaukee (W),TG1,NBCR Upper (NSC Confluence),Stickney,4/27/2016 7:32:53 PM,4/27/2016 7:56:33 PM,:00:23:40
DS-N10B,Imlay St & Milwaukee (W),TG1,NBCR Upper (NSC Confluence),Stickney,4/27/2016 7:30:25 PM,4/27/2016 7:32:01 PM,:00:01:36
DS-N10B,Imlay St & Milwaukee (W),TG1,NBCR Upper (NSC Confluence),Stickney,4/27/2016 7:27:45 PM,4/27/2016 7:29:29 PM,:00:01:44
DS-N10B,Imlay St & Milwaukee (W),TG1,NBCR Upper (NSC Confluence),Stickney,4/27/2016 7:25:05 PM,4/27/2016 7:26:49 PM,:00:01:44
DS-N10B,Imlay St & Milwaukee (W),TG1,NBCR Upper (NSC Confluence),Stickney,4/27/2016 7:22:53 PM,4/27/2016 7:23:53 PM,:00:01:00
DS-N10B,Imlay St & Milwaukee (W),TG1,NBCR Upper (NSC Confluence),Stickney,4/25/2016 9:56:45 PM,4/25/2016 10:22:13 PM,:00:25:28
DS-N10B,Imlay St & Milwaukee (W),TG1,NBCR Upper (NSC Confluence),Stickney,4/1/2016 6:10:03 PM,4/1/2016 6:26:11 PM,:00:16:08
DS-N11,Forestview Lane & Riverside Dr  (E of Milwaukee) (W),TG1,NBCR Upper (NSC Confluence),Stickney,7/23/2016 10:53:41 PM,7/23/2016 10:58:05 PM,:00:04:24
DS-N11,Forestview Lane & Riverside Dr  (E of Milwaukee) (W),TG1,NBCR Upper (NSC Confluence),Stickney,5/25/2016 6:46:01 PM,5/25/2016 7:38:45 PM,:00:52:44
DS-N11,Forestview Lane & Riverside Dr  (E of Milwaukee) (W),TG1,NBCR Upper (NSC Confluence),Stickney,4/28/2016 1:47:45 AM,4/28/2016 2:20:09 AM,:00:32:24
DS-N12,Caldwell Ave & Touhy Ave (Harts Rd & Touhy Ave) (E),TG1,NBCR Upper (NSC Confluence),Stickney,7/23/2016 10:53:25 PM,7/23/2016 10:58:45 PM,:00:05:20
DS-N12,Caldwell Ave & Touhy Ave (Harts Rd & Touhy Ave) (E),TG1,NBCR Upper (NSC Confluence),Stickney,5/25/2016 6:51:01 PM,5/25/2016 7:38:45 PM,:00:47:44
DS-N12,Caldwell Ave & Touhy Ave (Harts Rd & Touhy Ave) (E),TG1,NBCR Upper (NSC Confluence),Stickney,4/28/2016 1:41:33 AM,4/28/2016 5:46:37 AM,:04:05:04
DS-N12,Caldwell Ave & Touhy Ave (Harts Rd & Touhy Ave) (E),TG1,NBCR Upper (NSC Confluence),Stickney,4/27/2016 7:35:05 PM,4/27/2016 8:29:45 PM,:00:54:40
DS-N13R,6872 Touhy Ave (Franks and Nieman) (E),TG1,NBCR Upper (NSC Confluence),Stickney,7/24/2016 6:08:53 PM,7/24/2016 8:26:37 PM,:02:17:44
DS-N13R,6872 Touhy Ave (Franks and Nieman) (E),TG1,NBCR Upper (NSC Confluence),Stickney,7/23/2016 6:45:37 PM,7/24/2016 2:30:05 AM,:07:44:28
DS-N13R,6872 Touhy Ave (Franks and Nieman) (E),TG1,NBCR Upper (NSC Confluence),Stickney,7/21/2016 9:08:51 PM,7/22/2016 12:14:45 AM,:03:05:54
DS-N13R,6872 Touhy Ave (Franks and Nieman) (E),TG1,NBCR Upper (NSC Confluence),Stickney,6/22/2016 8:30:33 PM,6/22/2016 11:07:42 PM,:02:37:09
DS-N13R,6872 Touhy Ave (Franks and Nieman) (E),TG1,NBCR Upper (NSC Confluence),Stickney,5/25/2016 6:49:13 PM,5/25/2016 8:08:05 PM,:01:18:52
DS-N13R,6872 Touhy Ave (Franks and Nieman) (E),TG1,NBCR Upper (NSC Confluence),Stickney,4/28/2016 4:07:37 AM,4/28/2016 5:04:33 AM,:00:56:56
DS-N13R,6872 Touhy Ave (Franks and Nieman) (E),TG1,NBCR Upper (NSC Confluence),Stickney,4/28/2016 1:38:17 AM,4/28/2016 3:11:45 AM,:01:33:28
DS-N16,Dobson St and Nordica Ave (W),TG1,NBCR Upper (NSC Confluence),Stickney,7/23/2016 10:25:13 PM,7/23/2016 11:19:21 PM,:00:54:08
DS-N16,Dobson St and Nordica Ave (W),TG1,NBCR Upper (NSC Confluence),Stickney,5/25/2016 6:56:37 PM,5/25/2016 7:39:25 PM,:00:42:48
DS-N16,Dobson St and Nordica Ave (W),TG1,NBCR Upper (NSC Confluence),Stickney,4/28/2016 1:58:53 AM,4/28/2016 2:15:25 AM,:00:16:32
DS-N17,Cleveland St east of Caldwell Ave (W),TG1,NBCR Upper (NSC Confluence),Stickney,7/23/2016 10:27:05 PM,7/23/2016 11:29:13 PM,:01:02:08
DS-N17,Cleveland St east of Caldwell Ave (W),TG1,NBCR Upper (NSC Confluence),Stickney,5/25/2016 6:58:29 PM,5/25/2016 7:39:17 PM,:00:40:48
DS-N17,Cleveland St east of Caldwell Ave (W),TG1,NBCR Upper (NSC Confluence),Stickney,4/28/2016 2:00:13 AM,4/28/2016 2:48:29 AM,:00:48:16
DS-N18,East of Caldwell Ave at Main St ext.(W),TG1,NBCR Upper (NSC Confluence),Stickney,7/24/2016 6:12:45 PM,7/24/2016 8:28:53 PM,:02:16:08
DS-N18,East of Caldwell Ave at Main St ext.(W),TG1,NBCR Upper (NSC Confluence),Stickney,7/23/2016 10:04:37 PM,7/24/2016 3:05:53 AM,:05:01:16
DS-N18,East of Caldwell Ave at Main St ext.(W),TG1,NBCR Upper (NSC Confluence),Stickney,7/23/2016 6:34:37 PM,7/23/2016 8:48:11 PM,:02:13:34
DS-N18,East of Caldwell Ave at Main St ext.(W),TG1,NBCR Upper (NSC Confluence),Stickney,7/21/2016 9:09:11 PM,7/21/2016 11:27:09 PM,:02:17:58
DS-N18,East of Caldwell Ave at Main St ext.(W),TG1,NBCR Upper (NSC Confluence),Stickney,5/25/2016 6:59:45 PM,5/25/2016 8:49:51 PM,:01:50:06
DS-N18,East of Caldwell Ave at Main St ext.(W),TG1,NBCR Upper (NSC Confluence),Stickney,4/28/2016 4:28:25 AM,4/28/2016 4:46:29 AM,:00:18:04
DS-N18,East of Caldwell Ave at Main St ext.(W),TG1,NBCR Upper (NSC Confluence),Stickney,4/28/2016 1:59:49 AM,4/28/2016 3:03:41 AM,:01:03:52
DS-N19,Dempster St near Lincoln Ave (E),TG1,NBCR Upper (NSC Confluence),Stickney,7/24/2016 6:14:13 PM,7/24/2016 6:54:53 PM,:00:40:40
DS-N19,Dempster St near Lincoln Ave (E),TG1,NBCR Upper (NSC Confluence),Stickney,7/23/2016 10:03:21 PM,7/24/2016 12:34:01 AM,:02:30:40
DS-N19,Dempster St near Lincoln Ave (E),TG1,NBCR Upper (NSC Confluence),Stickney,7/23/2016 6:26:05 PM,7/23/2016 8:23:01 PM,:01:56:56
DS-N19,Dempster St near Lincoln Ave (E),TG1,NBCR Upper (NSC Confluence),Stickney,7/23/2016 5:31:45 PM,7/23/2016 5:47:21 PM,:00:15:36
DS-N19,Dempster St near Lincoln Ave (E),TG1,NBCR Upper (NSC Confluence),Stickney,7/21/2016 9:07:01 PM,7/21/2016 9:56:33 PM,:00:49:32
DS-N19,Dempster St near Lincoln Ave (E),TG1,NBCR Upper (NSC Confluence),Stickney,7/6/2016 8:55:21 AM,7/6/2016 10:02:01 AM,:01:06:40
DS-N19,Dempster St near Lincoln Ave (E),TG1,NBCR Upper (NSC Confluence),Stickney,6/22/2016 8:27:13 PM,6/22/2016 9:58:57 PM,:01:31:44
DS-N19,Dempster St near Lincoln Ave (E),TG1,NBCR Upper (NSC Confluence),Stickney,5/25/2016 6:59:49 PM,5/25/2016 7:38:49 PM,:00:39:00
DS-N19,Dempster St near Lincoln Ave (E),TG1,NBCR Upper (NSC Confluence),Stickney,4/28/2016 2:06:05 AM,4/28/2016 2:44:57 AM,:00:38:52
TG1,Stickney,5/31/2016 1:59:52 PM,6/1/2016 7:53:12 AM,:17:53:20
TG-I12,Albany Ave (N),TG1,Collateral Channel,Stickney,5/25/2016 6:58:49 PM,5/25/2016 7:46:13 PM,:00:47:24
TG-I12,Albany Ave (N),TG1,Collateral Channel,Stickney,5/14/2016 2:13:53 AM,5/14/2016 2:14:25 AM,:00:00:32
TG-I12,Albany Ave (N),TG1,Collateral Channel,Stickney,5/14/2016 1:38:05 AM,5/14/2016 1:38:25 AM,:00:00:20
TG-I12,Albany Ave (N),TG1,Collateral Channel,Stickney,5/14/2016 1:19:05 AM,5/14/2016 1:31:29 AM,:00:12:24
TG-I12,Albany Ave (N),TG1,Collateral Channel,Stickney,5/14/2016 1:08:21 AM,5/14/2016 1:08:37 AM,:00:00:16
TG-I12,Albany Ave (N),TG1,Collateral Channel,Stickney,5/13/2016 10:24:53 PM,5/14/2016 1:06:17 AM,:02:41:24
TG-I12,Albany Ave (N),TG1,Collateral Channel,Stickney,5/12/2016 3:27:25 AM,5/12/2016 7:42:41 AM,:04:15:16
TG-I12,Albany Ave (N),TG1,Collateral Channel,Stickney,5/12/2016 3:08:57 AM,5/12/2016 3:26:13 AM,:00:17:16
TG-I28 & I29,Taylor St (W),TG1,SB Chicago R,Stickney,7/24/2016 6:51:05 PM,7/24/2016 7:42:41 PM,:00:51:36
TG-I28 & I29,Taylor St (W),TG1,SB Chicago R,Stickney,7/24/2016 6:48:17 PM,7/24/2016 6:49:05 PM,:00:00:48
TG-I28 & I29,Taylor St (W),TG1,SB Chicago R,Stickney,7/24/2016 6:41:13 PM,7/24/2016 6:43:05 PM,:00:01:52
TG-I28 & I29,Taylor St (W),TG1,SB Chicago R,Stickney,7/23/2016 10:47:49 PM,7/24/2016 2:24:37 AM,:03:36:48
