10,0.0,0.0,126.0,nan,nan,0.0,0.0,0.183,0.188,0.0247,0.0295,nan,nan,59.81,57.36,nan,0.0005,0.0,nan,11.9,103.7,0.004,0.0016,2005-01-03 00:00:00,0.0,0.0026,0.004,0.0,0.018000000000000002,10.6,nan,nan,0.36,0.03,0.963,6200.0,nan,nan,nan,0.0,des_plaines_river_@_stephen_st.,nan,24.414,22.96,0.0278,0.0472,0.33,0.002,0.003,5.052,41°_40.899,nan,0.0029,0.006,7.21,10.0,<3.31,7.11,ww_29,0.012,0.013999999999999999,65.88,nan,24.0,466.0,4.1,nan,1.06,9.0,nan,0.95,28.9,6.0,88°_00.147',nan,nan,0.0326,0.047
11,0.0,0.0,144.0,nan,nan,0.0,0.0,0.201,0.201,0.028,0.0295,nan,nan,68.17,62.97,nan,0.0004,0.0,nan,16.6,90.0,0.002,0.0014,2005-01-03 00:00:00,0.0,0.0014,0.0,0.0,0.011000000000000001,11.5,nan,nan,0.38,0.071,0.665,9500.0,nan,nan,0.0,0.17,des_plaines_river_@_material_service_rd.,nan,28.624,26.37,0.0327,0.0469,0.26,0.002,0.003,5.638999999999999,41°_35.794',nan,0.0019,0.004,7.5,11.0,<3.43,9.53,ww_91,0.009000000000000001,0.008,73.24,nan,14.0,610.0,2.6,nan,0.87,10.0,nan,0.93,20.8,6.0,88°_04.112',nan,nan,0.0305,0.038
12,0.0,0.0,167.0,nan,nan,0.0,0.0,0.125,0.121,0.0397,0.0398,nan,nan,81.17,77.45,nan,0.0,0.0,nan,17.9,335.9,0.0,0.0015,2005-01-03 00:00:00,4.0,0.0,0.0,0.0,0.013999999999999999,12.0,nan,nan,0.28,0.034,0.193,2400.0,nan,nan,0.0,0.16,salt_creek_@_arlington_hts._rd.,nan,31.635,29.36,0.0122,0.0338,0.16,0.0,0.002,2.314,42°_00.736',nan,0.0032,0.003,7.7,9.0,<4.36,7.47,ww_80,0.012,0.008,81.37,nan,0.0,804.0,5.4,nan,1.31,11.0,nan,0.6,8.22,0.0,88°_00.075',nan,nan,0.0194,0.015
13,0.0,0.0,157.0,nan,nan,0.0,0.0,0.133,0.132,0.0376,0.0379,nan,nan,77.11,74.83,nan,0.0,0.0004,nan,16.1,418.8,0.002,0.0017,2005-01-03 00:00:00,3.0,0.0,0.0,0.0,0.006999999999999999,11.3,nan,nan,0.29,0.035,0.28,2400.0,nan,nan,0.0,0.4,salt_creek_@_devon_ave.,nan,30.252,28.87,0.0163,0.0386,0.27,0.0,0.002,2.714,41°_49.546',nan,0.0021,0.004,7.35,7.0,<3.74,8.22,ww_18,0.002,0.01,80.38,nan,7.0,1002.0,5.7,nan,1.2,8.0,nan,0.67,9.28,5.0,87°_54.047',nan,nan,0.0164,0.022
14,0.0003,0.0,167.0,nan,nan,0.0,0.0,0.045,0.046,0.0618,0.0622,nan,nan,73.08,69.63,nan,0.0,0.0006,nan,10.5,342.5,0.002,0.0022,2005-01-03 00:00:00,3.0,0.0,0.0,0.0,0.016,nan,1300.0,nan,0.13,0.057,0.5660000000000001,2600.0,nan,nan,0.0,0.17,poplar_creek_@_rt._19,nan,31.419,30.03,0.0662,0.0769,0.24,0.0,0.0,0.7240000000000001,42°_01.841',nan,0.0017,0.002,7.37,12.0,<4.33,6.15,ww_90,0.004,0.003,54.84,nan,5.0,878.0,1.2,nan,0.98,8.0,nan,0.11,15.5,8.0,88°_14.516',nan,nan,0.0142,0.021
15,0.0,0.0,134.0,nan,nan,0.0,0.0,0.044000000000000004,0.053,0.0474,0.0506,nan,nan,81.87,79.64,nan,0.0005,0.0007,nan,16.2,586.2,0.006999999999999999,0.0012,2005-01-03 00:00:00,0.0,0.0012,0.0,0.0,0.012,10.3,4400.0,nan,0.13,0.213,1.2819999999999998,6700.0,nan,nan,0.0,0.21,west_branch_dupage_river_@_springinsguth_rd.,nan,28.384,27.01,0.0696,0.0831,0.49,0.0,0.003,0.965,42°_00.495',nan,0.0036,0.005,7.41,10.0,10.05,13.94,ww_110,0.006999999999999999,0.003,83.04,nan,26.0,1432.0,2.5,nan,1.72,13.0,nan,0.16,29.4,7.0,88°_07.142',nan,nan,0.0203,0.037
16,0.0,0.0,138.0,nan,nan,0.0,0.0,0.163,0.166,0.0289,0.0326,nan,nan,65.78,65.6,nan,0.0005,0.0004,nan,6.7,284.6,0.004,0.0017,2005-01-03 00:00:00,0.0,0.001,0.0,0.0,0.012,8.9,2000.0,nan,0.36,0.059000000000000004,0.643,2700.0,nan,nan,nan,0.02,west_branch_dupage_river_@_walnut_lane,nan,24.088,23.92,0.0307,0.0492,0.16,0.0,0.002,4.671,41°_51.750',nan,0.0033,0.005,7.25,14.0,<3.87,7.66,ww_89,0.005,0.011000000000000001,59.4,nan,20.0,728.0,6.1,nan,1.52,12.0,nan,1.06,18.8,11.0,88°_08.182',nan,nan,0.0332,0.047
17,0.0,0.0,130.0,nan,nan,0.0,0.0,0.19899999999999998,0.198,0.0278,0.0353,nan,nan,64.19,64.93,nan,0.0007,0.0,nan,11.0,259.1,0.004,0.0022,2005-01-03 00:00:00,3.0,0.0007,0.0,0.0,0.02,8.7,2800.0,nan,0.43,0.059000000000000004,1.334,4100.0,nan,nan,nan,0.0,west_branch_dupage_river_@_lake_st.,nan,23.481,23.22,0.0588,0.1296,0.82,0.002,0.004,5.904,41°_58.708,nan,0.0022,0.002,7.3,10.0,<3.67,5.64,ww_64,0.009000000000000001,0.004,59.39,nan,30.0,698.0,5.1,nan,2.52,11.0,nan,1.99,25.7,7.0,88°_07.989,nan,nan,0.0282,0.066
18,0.0003,0.0,146.0,nan,nan,0.0,0.0,0.212,0.228,0.0195,0.0238,nan,0.0,67.9,67.3,0.0,0.0004,0.0,nan,1.0,175.2,0.004,0.002,2005-01-03 00:00:00,2.0,0.0011,0.0,0.0,0.01,8.1,nan,nan,0.71,0.039,0.706,210.0,2.3,nan,nan,0.09,chicago_sanitary_&_ship_canal_@_lockport_powerhouse_forebay,nan,25.014,24.11,0.0344,0.0405,0.32,0.004,0.005,5.511,41°_35.781',nan,0.002,0.006999999999999999,7.52,7.0,nan,nan,ww_92,0.005,0.003,91.5,nan,25.0,508.0,10.5,nan,1.12,9.0,nan,0.9,20.1,3.0,88°_04.117',nan,nan,0.0324,0.077
19,0.0,0.0,158.0,nan,nan,0.0,0.0,0.217,0.22399999999999998,0.03,0.032,nan,0.0,79.02,75.44,0.0,0.0005,0.0005,nan,1.6,590.9,0.006999999999999999,0.0016,2005-01-10 00:00:00,3.0,0.0007,0.0,0.0,0.013999999999999999,10.3,nan,nan,0.55,0.046,0.509,420.0,0.0,nan,0.0,0.11,chicago_sanitary_&_ship_canal_@_lockport_powerhouse_forebay,nan,28.083,26.24,0.0403,0.0442,1.04,0.004,0.005,3.714,41°_35.781',nan,0.0,0.0,7.2,14.0,nan,nan,ww_92,0.0,0.011000000000000001,82.86,nan,14.0,1760.0,10.7,nan,2.37,8.0,nan,0.77,12.9,3.0,88°_04.117',nan,nan,0.0287,0.047
20,0.0,0.0,154.0,nan,nan,0.0,0.0,0.151,0.156,0.0291,0.0331,0.0,3.0,74.84,72.61,2.0,0.0,0.0007,nan,1.3,254.4,0.005,0.0016,2005-01-18 00:00:00,3.0,0.0007,0.0,0.0,0.019,8.4,nan,0.0,0.38,0.095,0.846,7600.0,0.0,nan,nan,0.0,chicago_sanitary_&_ship_canal_@_lockport_powerhouse_forebay,0.0,28.109,27.15,0.0272,0.0372,0.39,0.003,0.003,3.813,41°_35.781',0.0,0.0034,0.005,7.23,9.0,<4.64,7.58,ww_92,0.006,0.009000000000000001,79.91,nan,13.0,612.0,8.2,nan,1.3,6.0,0.0,0.26,21.3,0.0,88°_04.117',0.0,nan,0.0211,0.037
21,0.0,0.0,178.0,nan,nan,0.0,0.0,0.24,0.259,0.0307,0.0358,nan,4.0,91.32,86.93,3.0,0.0003,0.0007,nan,1.9,350.5,0.005,0.0016,2005-01-24 00:00:00,3.0,0.0008,0.006,0.0,0.02,6.6,nan,nan,0.57,0.039,0.784,350.0,0.0,nan,0.0,0.17,chicago_sanitary_&_ship_canal_@_lockport_powerhouse_forebay,nan,34.69,32.79,0.0333,0.0975,0.92,0.005,0.01,7.007999999999999,41°_35.781',nan,0.003,0.005,7.9,9.0,nan,nan,ww_92,0.005,0.012,111.18,nan,0.0,886.0,6.9,nan,1.95,7.0,nan,0.88,13.6,0.0,88°_04.117',nan,nan,0.0304,0.179
22,0.0003,0.0,179.0,nan,nan,0.0,0.0,0.242,0.251,0.0308,0.0412,nan,9.0,88.82,87.36,0.0,0.0007,0.0013,nan,2.4,670.7,0.005,0.0012,2005-01-31 00:00:00,0.0,0.0012,0.006999999999999999,0.0,0.025,7.4,nan,nan,0.7,0.047,1.281,210.0,3.4,nan,nan,0.0,chicago_sanitary_&_ship_canal_@_lockport_powerhouse_forebay,nan,31.451,31.2,0.040999999999999995,0.0556,2.36,0.005,0.006,6.202000000000001,41°_35.781',nan,0.0042,0.013999999999999999,7.18,10.0,nan,nan,ww_92,0.006,0.02,109.37,nan,42.0,1442.0,6.5,nan,3.3,7.0,nan,0.78,19.4,8.0,88°_04.117',nan,nan,0.0324,0.08
