,42.000278,-87.783889
DS-N10B,2008-08-04 20:55:00 -0500,2008-08-04 23:59:00 -0500
,42.000278,-87.783889
DS-N13R,2008-08-04 21:04:00 -0500,2008-08-04 22:15:00 -0500
,nan,nan
DS-N13R,2008-08-04 22:53:00 -0500,2008-08-04 23:59:00 -0500
,nan,nan
DS-M54,2008-08-04 23:26:00 -0500,2008-08-04 23:43:00 -0500
,41.886944,-87.635556
TG-M94,2008-08-04 20:21:00 -0500,2008-08-04 20:38:00 -0500
,41.986389,-87.707778
DS-M08,2008-08-05 01:05:00 -0500,2008-08-05 04:46:00 -0500
,41.804722,-87.788611
DS-M08,2008-08-05 05:06:00 -0500,2008-08-05 05:09:00 -0500
,41.804722,-87.788611
DS-M26,2008-08-05 01:09:00 -0500,2008-08-05 01:55:00 -0500
,41.820833,-87.665278
DS-M26,2008-08-05 02:22:00 -0500,2008-08-05 02:52:00 -0500
,41.820833,-87.665278
DS-M38,2008-08-05 06:22:00 -0500,2008-08-05 07:24:00 -0500
,41.849722,-87.644167
DS-M38,2008-08-05 06:13:00 -0500,2008-08-05 07:12:00 -0500
,41.849722,-87.644167
DS-M61A,2008-08-05 04:18:00 -0500,2008-08-05 04:23:00 -0500
,42.011944,-87.71
DS-M75,2008-08-05 01:34:00 -0500,2008-08-05 07:41:00 -0500
,41.925556,-87.673611
DS-M75,2008-08-05 01:35:00 -0500,2008-08-05 08:17:00 -0500
,41.925556,-87.673611
DS-M80,2008-08-05 01:28:00 -0500,2008-08-05 08:53:00 -0500
,41.933889,-87.685278
DS-M82,2008-08-05 03:23:00 -0500,2008-08-05 04:17:00 -0500
,41.939444,-87.692778
DS-M88,2008-08-05 07:14:00 -0500,2008-08-05 07:48:00 -0500
,41.9575,-87.694722
TG-M22,2008-08-05 01:19:00 -0500,2008-08-05 01:57:00 -0500
,41.838889,-87.682778
TG-M22,2008-08-05 02:40:00 -0500,2008-08-05 02:42:00 -0500
,41.838889,-87.682778
CDS-10,2008-09-04 21:25:00 -0500,2008-09-04 23:43:00 -0500
,41.655833,-87.658056
CDS-20,2008-09-04 21:22:00 -0500,2008-09-04 23:59:00 -0500
,41.669722,-87.559722
CDS-20,2008-09-04 21:22:00 -0500,2008-09-04 23:59:00 -0500
,41.669722,-87.559722
DS-D10,2008-09-04 21:14:00 -0500,2008-09-04 21:46:00 -0500
,41.962778,-87.853333
DS-M08,2008-09-04 11:31:00 -0500,2008-09-04 12:46:00 -0500
,41.804722,-87.788611
DS-M08,2008-09-04 13:37:00 -0500,2008-09-04 23:59:00 -0500
,41.804722,-87.788611
DS-M88,2008-09-04 11:17:00 -0500,2008-09-04 23:59:00 -0500
,41.9575,-87.694722
DS-M30,2008-09-04 11:20:00 -0500,2008-09-04 12:03:00 -0500
,41.830278,-87.657778
DS-M30,2008-09-04 12:58:00 -0500,2008-09-04 23:59:00 -0500
,41.830278,-87.657778
DS-M19,2008-09-04 18:30:00 -0500,2008-09-04 22:54:00 -0500
,41.833611,-87.695278
DS-M35,2008-09-04 18:12:00 -0500,2008-09-04 22:27:00 -0500
,41.845,-87.663333
DS-M38,2008-09-04 17:36:00 -0500,2008-09-04 22:29:00 -0500
,41.849722,-87.644167
DS-M40,2008-09-04 13:29:00 -0500,2008-09-04 23:59:00 -0500
,41.851111,-87.640833
DS-M41,2008-09-04 13:07:00 -0500,2008-09-04 23:59:00 -0500
,41.854167,-87.638611
DS-M45,2008-09-04 18:26:00 -0500,2008-09-04 22:38:00 -0500
,41.863611,-87.631111
DS-M66,2008-09-04 16:37:00 -0500,2008-09-04 22:05:00 -0500
,41.907222,-87.658889
DS-M73,2008-09-04 16:44:00 -0500,2008-09-04 23:16:00 -0500
,41.918333,-87.663611
DS-M75,2008-09-04 16:26:00 -0500,2008-09-04 23:41:00 -0500
,41.925556,-87.673611
DS-M76,2008-09-04 15:16:00 -0500,2008-09-04 22:48:00 -0500
,41.925556,-87.674444
DS-M80,2008-09-04 15:23:00 -0500,2008-09-04 23:59:00 -0500
,41.933889,-87.685278
DS-M82,2008-09-04 11:21:00 -0500,2008-09-04 23:59:00 -0500
,41.939444,-87.692778
DS-M84,2008-09-04 11:16:00 -0500,2008-09-04 23:59:00 -0500
,41.942778,-87.695556
DS-M85,2008-09-04 05:12:00 -0500,2008-09-04 07:20:00 -0500
,41.947222,-87.695556
DS-M85,2008-09-04 10:09:00 -0500,2008-09-04 12:44:00 -0500
,41.947222,-87.695556
DS-M85,2008-09-04 13:10:00 -0500,2008-09-04 23:59:00 -0500
,41.947222,-87.695556
DS-N03,2008-09-04 16:14:00 -0500,2008-09-04 22:12:00 -0500
,41.980556,-87.740833
DS-M49,2008-09-04 18:23:00 -0500,2008-09-04 20:45:00 -0500
,41.867222,-87.634722
DS-N04,2008-09-04 20:05:00 -0500,2008-09-04 20:45:00 -0500
,41.974167,-87.707222
DS-N05,2008-09-04 11:17:00 -0500,2008-09-04 23:59:00 -0500
,41.983333,-87.750833
DS-N10A,2008-09-04 16:07:00 -0500,2008-09-04 22:59:00 -0500
,42.003056,-87.780278
DS-M97,2008-09-04 16:19:00 -0500,2008-09-04 21:41:00 -0500
,42.004444,-87.710333
DS-N10B,2008-09-04 10:19:00 -0500,2008-09-04 10:21:00 -0500
,42.000278,-87.783889
DS-N10B,2008-09-04 11:20:00 -0500,2008-09-04 23:59:00 -0500
,42.000278,-87.783889
DS-N13R,2008-09-04 11:57:00 -0500,2008-09-04 12:49:00 -0500
,nan,nan
DS-N13R,2008-09-04 14:00:00 -0500,2008-09-04 23:59:00 -0500
,nan,nan
DS-M49,2008-09-04 20:54:00 -0500,2008-09-04 21:44:00 -0500
,41.867222,-87.634722
DS-M15,2008-09-04 11:26:00 -0500,2008-09-04 23:56:00 -0500
,41.981944,-87.743333
DS-M61A,2008-09-04 17:12:00 -0500,2008-09-04 17:46:00 -0500
,42.011944,-87.71
DS-M61A,2008-09-04 18:09:00 -0500,2008-09-04 22:02:00 -0500
,42.011944,-87.71
DS-N02,2008-09-04 10:22:00 -0500,2008-09-04 10:23:00 -0500
,41.975278,-87.724167
DS-N02,2008-09-04 11:17:00 -0500,2008-09-04 23:59:00 -0500
,41.975278,-87.724167
DS-N08,2008-09-04 11:16:00 -0500,2008-09-04 23:59:00 -0500
,41.989722,-87.765
CDS-20,2008-09-05 00:00:00 -0500,2008-09-05 02:07:00 -0500
,41.669722,-87.559722
DS-M08,2008-09-05 12:59:00 -0500,2008-09-05 13:57:00 -0500
,41.804722,-87.788611
DS-M41,2008-09-05 01:14:00 -0500,2008-09-05 02:20:00 -0500
,41.854167,-87.638611
DS-M82,2008-09-05 00:47:00 -0500,2008-09-05 02:21:00 -0500
,41.939444,-87.692778
DS-M84,2008-09-05 00:40:00 -0500,2008-09-05 02:20:00 -0500
,41.942778,-87.695556
DS-N13R,2008-09-05 00:36:00 -0500,2008-09-05 01:45:00 -0500
,nan,nan
DS-M08,2008-09-08 19:34:00 -0500,2008-09-08 20:08:00 -0500
,41.804722,-87.788611
DS-M08,2008-09-08 20:14:00 -0500,2008-09-08 20:27:00 -0500
,41.804722,-87.788611
DS-M08,2008-09-08 21:06:00 -0500,2008-09-08 21:23:00 -0500
,41.804722,-87.788611
DS-M30,2008-09-08 19:38:00 -0500,2008-09-08 20:19:00 -0500
,41.830278,-87.657778
DS-M82,2008-09-08 19:41:00 -0500,2008-09-08 19:50:00 -0500
,41.939444,-87.692778
DS-M82,2008-09-08 21:05:00 -0500,2008-09-08 21:12:00 -0500
,41.939444,-87.692778
DS-M84,2008-09-08 19:34:00 -0500,2008-09-08 19:52:00 -0500
,41.942778,-87.695556
DS-M88,2008-09-08 19:39:00 -0500,2008-09-08 19:54:00 -0500
,41.9575,-87.694722
DS-M88,2008-09-08 21:04:00 -0500,2008-09-08 21:08:00 -0500
,41.9575,-87.694722
DS-M88,2008-09-08 21:17:00 -0500,2008-09-08 21:21:00 -0500
,41.9575,-87.694722
DS-N02,2008-09-08 20:40:00 -0500,2008-09-08 20:46:00 -0500
,41.975278,-87.724167
DS-N05,2008-09-08 19:33:00 -0500,2008-09-08 19:48:00 -0500
,41.983333,-87.750833
DS-N05,2008-09-08 21:02:00 -0500,2008-09-08 21:05:00 -0500
,41.983333,-87.750833
DS-N05,2008-09-08 21:14:00 -0500,2008-09-08 21:19:00 -0500
,41.983333,-87.750833
DS-N08,2008-09-08 19:30:00 -0500,2008-09-08 19:52:00 -0500
,41.989722,-87.765
DS-N08,2008-09-08 20:59:00 -0500,2008-09-08 21:02:00 -0500
,41.989722,-87.765
DS-N08,2008-09-08 21:05:00 -0500,2008-09-08 21:08:00 -0500
,41.989722,-87.765
DS-N08,2008-09-08 21:13:00 -0500,2008-09-08 21:15:00 -0500
,41.989722,-87.765
DS-N08,2008-09-08 21:16:00 -0500,2008-09-08 21:19:00 -0500
,41.989722,-87.765
DS-N08,2008-09-08 22:55:00 -0500,2008-09-08 22:59:00 -0500
,41.989722,-87.765
DS-N08,2008-09-08 23:24:00 -0500,2008-09-08 23:29:00 -0500
,41.989722,-87.765
DS-N10A,2008-09-08 19:41:00 -0500,2008-09-08 19:44:00 -0500
,42.003056,-87.780278
DS-N10B,2008-09-08 19:34:00 -0500,2008-09-08 19:40:00 -0500
,42.000278,-87.783889
DS-N10B,2008-09-08 21:21:00 -0500,2008-09-08 21:24:00 -0500
,42.000278,-87.783889
CDS-10,2008-09-13 05:09:00 -0500,2008-09-13 23:59:00 -0500
,41.655833,-87.658056
CDS-20,2008-09-13 05:12:00 -0500,2008-09-13 23:59:00 -0500
,41.669722,-87.559722
CDS-14,2008-09-13 05:11:00 -0500,2008-09-13 07:15:00 -0500
,41.659167,-87.618889
CDS-14,2008-09-13 18:50:00 -0500,2008-09-13 23:59:00 -0500
,41.659167,-87.618889
CDS-14,2008-09-13 05:11:00 -0500,2008-09-13 18:50:00 -0500
,41.659167,-87.618889
CDS-14,2008-09-13 18:50:00 -0500,2008-09-13 23:59:00 -0500
,41.659167,-87.618889
CDS-14,2008-09-13 19:46:00 -0500,2008-09-13 23:59:00 -0500
,41.659167,-87.618889
CDS-14,2008-09-13 19:46:00 -0500,2008-09-13 23:59:00 -0500
,41.659167,-87.618889
DS-D10,2008-09-13 05:54:00 -0500,2008-09-13 17:40:00 -0500
,41.962778,-87.853333
DS-D11,2008-09-13 03:55:00 -0500,2008-09-13 05:57:00 -0500
,41.937222,-87.849167
DS-D11,2008-09-13 08:26:00 -0500,2008-09-13 16:15:00 -0500
,41.937222,-87.849167
DS-D11,2008-09-13 16:19:00 -0500,2008-09-13 16:48:00 -0500
,41.937222,-87.849167
DS-M08,2008-09-13 02:47:00 -0500,2008-09-13 02:50:00 -0500
,41.804722,-87.788611
DS-M08,2008-09-13 03:47:00 -0500,2008-09-13 23:59:00 -0500
,41.804722,-87.788611
DS-M15,2008-09-13 03:48:00 -0500,2008-09-13 23:59:00 -0500
,41.981944,-87.743333
DS-M19,2008-09-13 04:36:00 -0500,2008-09-13 10:16:00 -0500
,41.833611,-87.695278
DS-M19,2008-09-13 10:31:00 -0500,2008-09-13 10:38:00 -0500
,41.833611,-87.695278
DS-M19,2008-09-13 13:04:00 -0500,2008-09-13 19:10:00 -0500
,41.833611,-87.695278
DS-M19,2008-09-13 20:40:00 -0500,2008-09-13 21:37:00 -0500
,41.833611,-87.695278
DS-M30,2008-09-13 03:46:00 -0500,2008-09-13 10:42:00 -0500
,41.830278,-87.657778
DS-M30,2008-09-13 10:55:00 -0500,2008-09-13 11:08:00 -0500
,41.830278,-87.657778
DS-M30,2008-09-13 11:18:00 -0500,2008-09-13 11:39:00 -0500
,41.830278,-87.657778
DS-M30,2008-09-13 11:47:00 -0500,2008-09-13 11:57:00 -0500
,41.830278,-87.657778
DS-M30,2008-09-13 12:21:00 -0500,2008-09-13 23:59:00 -0500
,41.830278,-87.657778
DS-M35,2008-09-13 04:56:00 -0500,2008-09-13 14:25:00 -0500
,41.845,-87.663333
DS-M35,2008-09-13 14:29:00 -0500,2008-09-13 14:49:00 -0500
,41.845,-87.663333
DS-M35,2008-09-13 14:52:00 -0500,2008-09-13 23:59:00 -0500
,41.845,-87.663333
DS-M38,2008-09-13 04:46:00 -0500,2008-09-13 23:53:00 -0500
,41.849722,-87.644167
DS-M40,2008-09-13 04:08:00 -0500,2008-09-13 10:29:00 -0500
,41.851111,-87.640833
DS-M40,2008-09-13 10:42:00 -0500,2008-09-13 23:59:00 -0500
,41.851111,-87.640833
DS-M41,2008-09-13 11:03:00 -0500,2008-09-13 23:59:00 -0500
,41.854167,-87.638611
DS-M45,2008-09-13 05:20:00 -0500,2008-09-13 07:08:00 -0500
,41.863611,-87.631111
DS-M41,2008-09-13 03:50:00 -0500,2008-09-13 10:01:00 -0500
,41.854167,-87.638611
DS-M41,2008-09-13 10:16:00 -0500,2008-09-13 10:26:00 -0500
,41.854167,-87.638611
DS-M41,2008-09-13 10:44:00 -0500,2008-09-13 10:54:00 -0500
,41.854167,-87.638611
DS-M45,2008-09-13 08:22:00 -0500,2008-09-13 09:43:00 -0500
,41.863611,-87.631111
DS-M45,2008-09-13 10:14:00 -0500,2008-09-13 10:25:00 -0500
,41.863611,-87.631111
DS-M45,2008-09-13 10:46:00 -0500,2008-09-13 10:52:00 -0500
,41.863611,-87.631111
DS-M45,2008-09-13 11:06:00 -0500,2008-09-13 23:59:00 -0500
,41.863611,-87.631111
DS-M49,2008-09-13 04:35:00 -0500,2008-09-13 04:37:00 -0500
,41.867222,-87.634722
DS-M49,2008-09-13 04:39:00 -0500,2008-09-13 05:30:00 -0500
,41.867222,-87.634722
DS-M49,2008-09-13 05:40:00 -0500,2008-09-13 06:41:00 -0500
,41.867222,-87.634722
DS-M49,2008-09-13 08:07:00 -0500,2008-09-13 10:09:00 -0500
,41.867222,-87.634722
DS-M49,2008-09-13 10:13:00 -0500,2008-09-13 10:21:00 -0500
,41.867222,-87.634722
DS-M49,2008-09-13 10:42:00 -0500,2008-09-13 10:53:00 -0500
,41.867222,-87.634722
DS-M49,2008-09-13 11:01:00 -0500,2008-09-13 22:20:00 -0500
,41.867222,-87.634722
DS-M49,2008-09-13 22:28:00 -0500,2008-09-13 22:43:00 -0500
,41.867222,-87.634722
DS-M49,2008-09-13 22:59:00 -0500,2008-09-13 23:21:00 -0500
,41.867222,-87.634722
DS-M51,2008-09-13 07:59:00 -0500,2008-09-13 22:15:00 -0500
,41.874444,-87.636389
DS-M51,2008-09-13 22:24:00 -0500,2008-09-13 22:31:00 -0500
,41.874444,-87.636389
DS-M51,2008-09-13 22:38:00 -0500,2008-09-13 22:43:00 -0500
,41.874444,-87.636389
DS-M51,2008-09-13 23:15:00 -0500,2008-09-13 23:20:00 -0500
,41.874444,-87.636389
DS-M54,2008-09-13 06:07:00 -0500,2008-09-13 06:15:00 -0500
,41.886944,-87.635556
DS-M54,2008-09-13 08:19:00 -0500,2008-09-13 09:11:00 -0500
,41.886944,-87.635556
DS-M54,2008-09-13 10:10:00 -0500,2008-09-13 10:16:00 -0500
,41.886944,-87.635556
DS-M54,2008-09-13 10:58:00 -0500,2008-09-13 11:24:00 -0500
,41.886944,-87.635556
DS-M54,2008-09-13 11:45:00 -0500,2008-09-13 11:48:00 -0500
,41.886944,-87.635556
DS-M54,2008-09-13 11:50:00 -0500,2008-09-13 11:54:00 -0500
,41.886944,-87.635556
DS-M54,2008-09-13 11:54:00 -0500,2008-09-13 12:09:00 -0500
,41.886944,-87.635556
DS-M54,2008-09-13 12:13:00 -0500,2008-09-13 14:28:00 -0500
,41.886944,-87.635556
DS-M54,2008-09-13 14:45:00 -0500,2008-09-13 15:00:00 -0500
,41.886944,-87.635556
DS-M54,2008-09-13 15:06:00 -0500,2008-09-13 22:40:00 -0500
,41.886944,-87.635556
DS-M54,2008-09-13 22:48:00 -0500,2008-09-13 22:55:00 -0500
,41.886944,-87.635556
DS-M61A,2008-09-13 10:30:00 -0500,2008-09-13 23:34:00 -0500
,42.011944,-87.71
DS-M54,2008-09-13 23:05:00 -0500,2008-09-13 23:10:00 -0500
,41.886944,-87.635556
DS-M54,2008-09-13 23:14:00 -0500,2008-09-13 23:21:00 -0500
,41.886944,-87.635556
DS-M54,2008-09-13 23:23:00 -0500,2008-09-13 23:26:00 -0500
,41.886944,-87.635556
DS-M61A,2008-09-13 04:34:00 -0500,2008-09-13 07:21:00 -0500
,42.011944,-87.71
DS-M61A,2008-09-13 07:22:00 -0500,2008-09-13 07:24:00 -0500
,42.011944,-87.71
DS-M61A,2008-09-13 07:53:00 -0500,2008-09-13 10:21:00 -0500
,42.011944,-87.71
DS-M61A,2008-09-13 23:39:00 -0500,2008-09-13 23:48:00 -0500
,42.011944,-87.71
DS-M61A,2008-09-13 23:50:00 -0500,2008-09-13 23:58:00 -0500
,42.011944,-87.71
DS-M66,2008-09-13 04:43:00 -0500,2008-09-13 06:57:00 -0500
,41.907222,-87.658889
DS-M66,2008-09-13 08:10:00 -0500,2008-09-13 23:59:00 -0500
,41.907222,-87.658889
DS-M73,2008-09-13 03:47:00 -0500,2008-09-13 04:04:00 -0500
,41.918333,-87.663611
DS-M73,2008-09-13 05:57:00 -0500,2008-09-13 23:59:00 -0500
,41.918333,-87.663611
DS-M75,2008-09-13 05:17:00 -0500,2008-09-13 06:23:00 -0500
,41.925556,-87.673611
DS-M75,2008-09-13 06:28:00 -0500,2008-09-13 06:52:00 -0500
,41.925556,-87.673611
DS-M75,2008-09-13 08:27:00 -0500,2008-09-13 10:05:00 -0500
,41.925556,-87.673611
DS-M75,2008-09-13 10:27:00 -0500,2008-09-13 10:36:00 -0500
,41.925556,-87.673611
DS-M75,2008-09-13 11:10:00 -0500,2008-09-13 14:12:00 -0500
,41.925556,-87.673611
DS-M75,2008-09-13 14:30:00 -0500,2008-09-13 19:22:00 -0500
,41.925556,-87.673611
DS-M75,2008-09-13 20:01:00 -0500,2008-09-13 21:39:00 -0500
,41.925556,-87.673611
DS-M80,2008-09-13 04:21:00 -0500,2008-09-13 23:59:00 -0500
,41.933889,-87.685278
DS-M82,2008-09-13 03:46:00 -0500,2008-09-13 23:59:00 -0500
,41.939444,-87.692778
DS-M83,2008-09-13 05:57:00 -0500,2008-09-13 06:45:00 -0500
,nan,nan
DS-M83,2008-09-13 08:14:00 -0500,2008-09-13 19:37:00 -0500
,nan,nan
DS-M84,2008-09-13 03:46:00 -0500,2008-09-13 23:59:00 -0500
,41.942778,-87.695556
DS-M85,2008-09-13 04:16:00 -0500,2008-09-13 06:30:00 -0500
,41.947222,-87.695556
DS-M85,2008-09-13 08:18:00 -0500,2008-09-13 10:24:00 -0500
,41.947222,-87.695556
DS-M85,2008-09-13 10:35:00 -0500,2008-09-13 10:51:00 -0500
,41.947222,-87.695556
DS-M85,2008-09-13 11:04:00 -0500,2008-09-13 18:20:00 -0500
,41.947222,-87.695556
DS-M88,2008-09-13 03:46:00 -0500,2008-09-13 23:59:00 -0500
,41.9575,-87.694722
DS-M97,2008-09-13 04:06:00 -0500,2008-09-13 05:40:00 -0500
,42.004444,-87.710333
DS-M97,2008-09-13 08:28:00 -0500,2008-09-13 23:59:00 -0500
,42.004444,-87.710333
DS-N02,2008-09-13 04:17:00 -0500,2008-09-13 04:53:00 -0500
,41.975278,-87.724167
DS-N02,2008-09-13 06:06:00 -0500,2008-09-13 22:59:00 -0500
,41.975278,-87.724167
DS-N03,2008-09-13 03:48:00 -0500,2008-09-13 10:50:00 -0500
,41.980556,-87.740833
DS-N03,2008-09-13 12:32:00 -0500,2008-09-13 14:06:00 -0500
,41.980556,-87.740833
DS-N03,2008-09-13 18:32:00 -0500,2008-09-13 23:59:00 -0500
,41.980556,-87.740833
DS-N04,2008-09-13 04:00:00 -0500,2008-09-13 11:34:00 -0500
,41.974167,-87.707222
DS-N04,2008-09-13 12:18:00 -0500,2008-09-13 14:54:00 -0500
,41.974167,-87.707222
DS-N05,2008-09-13 04:13:00 -0500,2008-09-13 05:21:00 -0500
,41.983333,-87.750833
DS-N05,2008-09-13 06:53:00 -0500,2008-09-13 23:59:00 -0500
,41.983333,-87.750833
DS-N07,2008-09-13 03:53:00 -0500,2008-09-13 06:36:00 -0500
,41.988333,-87.7625
DS-N07,2008-09-13 08:25:00 -0500,2008-09-13 18:54:00 -0500
,41.988333,-87.7625
DS-N08,2008-09-13 03:51:00 -0500,2008-09-13 23:59:00 -0500
,41.989722,-87.765
DS-N09,2008-09-13 03:48:00 -0500,2008-09-13 07:38:00 -0500
,41.990556,-87.771667
DS-N09,2008-09-13 08:21:00 -0500,2008-09-13 16:19:00 -0500
,41.990556,-87.771667
DS-N10A,2008-09-13 03:46:00 -0500,2008-09-13 04:00:00 -0500
,42.003056,-87.780278
DS-N10A,2008-09-13 06:50:00 -0500,2008-09-13 23:59:00 -0500
,42.003056,-87.780278
DS-N10B,2008-09-13 03:46:00 -0500,2008-09-13 23:59:00 -0500
,42.000278,-87.783889
DS-N13R,2008-09-13 03:46:00 -0500,2008-09-13 20:54:00 -0500
,nan,nan
TG-M22,2008-09-13 08:32:00 -0500,2008-09-13 09:14:00 -0500
,41.838889,-87.682778
TG-M94,2008-09-13 04:31:00 -0500,2008-09-13 04:47:00 -0500
,41.986389,-87.707778
TG-M94,2008-09-13 08:30:00 -0500,2008-09-13 09:59:00 -0500
,41.986389,-87.707778
TG-M94,2008-09-13 12:33:00 -0500,2008-09-13 12:39:00 -0500
,41.986389,-87.707778
TG-M94,2008-09-13 12:52:00 -0500,2008-09-13 13:04:00 -0500
,41.986389,-87.707778
TG-M94,2008-09-13 13:25:00 -0500,2008-09-13 18:07:00 -0500
,41.986389,-87.707778
CDS-20,2008-09-14 00:01:00 -0500,2008-09-14 23:59:00 -0500
,41.669722,-87.559722
CDS-10,2008-09-14 00:01:00 -0500,2008-09-14 23:59:00 -0500
,41.655833,-87.658056
CDS-14,2008-09-14 00:01:00 -0500,2008-09-14 23:43:00 -0500
,41.659167,-87.618889
CDS-14,2008-09-14 00:01:00 -0500,2008-09-14 23:59:00 -0500
,41.659167,-87.618889
DS-N02,2008-09-14 02:53:00 -0500,2008-09-14 05:06:00 -0500
,41.975278,-87.724167
DS-N02,2008-09-14 07:45:00 -0500,2008-09-14 18:38:00 -0500
,41.975278,-87.724167
DS-D10,2008-09-14 07:30:00 -0500,2008-09-14 11:01:00 -0500
,41.962778,-87.853333
DS-M08,2008-09-14 23:48:00 -0500,2008-09-14 23:51:00 -0500
,41.804722,-87.788611
DS-M19,2008-09-14 09:53:00 -0500,2008-09-14 16:01:00 -0500
,41.833611,-87.695278
DS-M26,2008-09-14 11:27:00 -0500,2008-09-14 13:57:00 -0500
,41.820833,-87.665278
DS-M35,2008-09-14 02:19:00 -0500,2008-09-14 20:08:00 -0500
,41.845,-87.663333
DS-M38,2008-09-14 00:07:00 -0500,2008-09-14 17:45:00 -0500
,41.849722,-87.644167
DS-M40,2008-09-14 07:19:00 -0500,2008-09-14 23:59:00 -0500
,41.851111,-87.640833
DS-M41,2008-09-14 00:39:00 -0500,2008-09-14 21:06:00 -0500
,41.854167,-87.638611
DS-M45,2008-09-14 18:08:00 -0500,2008-09-14 19:45:00 -0500
,41.863611,-87.631111
DS-M49,2008-09-14 02:25:00 -0500,2008-09-14 19:30:00 -0500
,41.867222,-87.634722
DS-M54,2008-09-14 08:35:00 -0500,2008-09-14 17:17:00 -0500
,41.886944,-87.635556
DS-M61A,2008-09-14 00:02:00 -0500,2008-09-14 17:17:00 -0500
,42.011944,-87.71
DS-M66,2008-09-14 02:09:00 -0500,2008-09-14 21:16:00 -0500
,41.907222,-87.658889
DS-M75,2008-09-14 02:50:00 -0500,2008-09-14 17:34:00 -0500
,41.925556,-87.673611
DS-M80,2008-09-14 17:57:00 -0500,2008-09-14 23:59:00 -0500
,41.933889,-87.685278
DS-M82,2008-09-14 00:25:00 -0500,2008-09-14 21:20:00 -0500
,41.939444,-87.692778
DS-M83,2008-09-14 08:24:00 -0500,2008-09-14 16:50:00 -0500
,nan,nan
DS-M84,2008-09-14 00:29:00 -0500,2008-09-14 23:59:00 -0500
,41.942778,-87.695556
DS-M85,2008-09-14 08:30:00 -0500,2008-09-14 15:23:00 -0500
,41.947222,-87.695556
DS-M88,2008-09-14 02:06:00 -0500,2008-09-14 21:34:00 -0500
,41.9575,-87.694722
DS-M97,2008-09-14 08:28:00 -0500,2008-09-14 23:59:00 -0500
,42.004444,-87.710333
DS-M97,2008-09-14 08:29:00 -0500,2008-09-14 23:59:00 -0500
,42.004444,-87.710333
DS-M97,2008-09-14 11:56:00 -0500,2008-09-14 23:59:00 -0500
,42.004444,-87.710333
DS-N03,2008-09-14 00:00:00 -0500,2008-09-14 23:59:00 -0500
,41.980556,-87.740833
DS-N05,2008-09-14 00:00:00 -0500,2008-09-14 23:59:00 -0500
,41.983333,-87.750833
DS-N08,2008-09-14 03:51:00 -0500,2008-09-14 23:59:00 -0500
,41.989722,-87.765
DS-N13R,2008-09-14 08:11:00 -0500,2008-09-14 16:13:00 -0500
,nan,nan
TG-M22,2008-09-14 02:20:00 -0500,2008-09-14 21:25:00 -0500
,41.838889,-87.682778
CDS-10,2008-09-15 00:01:00 -0500,2008-09-15 23:59:00 -0500
,41.655833,-87.658056
CDS-20,2008-09-15 00:01:00 -0500,2008-09-15 23:46:00 -0500
,41.669722,-87.559722
CDS-20,2008-09-15 00:01:00 -0500,2008-09-15 23:12:00 -0500
,41.669722,-87.559722
DS-M08,2008-09-15 00:07:00 -0500,2008-09-15 00:10:00 -0500
,41.804722,-87.788611
DS-M40,2008-09-15 00:39:00 -0500,2008-09-15 01:02:00 -0500
,41.851111,-87.640833
DS-M80,2008-09-15 06:16:00 -0500,2008-09-15 09:08:00 -0500
,41.933889,-87.685278
DS-M84,2008-09-15 00:00:00 -0500,2008-09-15 23:59:00 -0500
,41.942778,-87.695556
DS-M97,2008-09-15 00:00:00 -0500,2008-09-15 23:59:00 -0500
,42.004444,-87.710333
DS-M97,2008-09-15 00:00:00 -0500,2008-09-15 23:59:00 -0500
,42.004444,-87.710333
DS-M97,2008-09-15 00:00:00 -0500,2008-09-15 23:59:00 -0500
,42.004444,-87.710333
DS-N03,2008-09-15 00:00:00 -0500,2008-09-15 23:59:00 -0500
,41.980556,-87.740833
DS-N08,2008-09-15 00:00:00 -0500,2008-09-15 23:59:00 -0500
,41.989722,-87.765
CDS-10,2008-09-16 00:01:00 -0500,2008-09-16 05:21:00 -0500
,41.655833,-87.658056
CDS-20,2008-09-16 00:38:00 -0500,2008-09-16 01:02:00 -0500
,41.669722,-87.559722
CDS-20,2008-09-16 00:39:00 -0500,2008-09-16 00:58:00 -0500
,41.669722,-87.559722
DS-M84,2008-09-16 00:00:00 -0500,2008-09-16 23:59:00 -0500
,41.942778,-87.695556
DS-M97,2008-09-16 00:00:00 -0500,2008-09-16 23:59:00 -0500
,42.004444,-87.710333
DS-M97,2008-09-16 00:00:00 -0500,2008-09-16 23:59:00 -0500
,42.004444,-87.710333
DS-M97,2008-09-16 00:00:00 -0500,2008-09-16 23:59:00 -0500
,42.004444,-87.710333
DS-N03,2008-09-16 00:00:00 -0500,2008-09-16 23:59:00 -0500
,41.980556,-87.740833
DS-N08,2008-09-16 00:00:00 -0500,2008-09-16 23:59:00 -0500
,41.989722,-87.765
DS-M84,2008-10-07 23:27:00 -0500,2008-10-07 23:59:00 -0500
,41.942778,-87.695556
DS-M85,2008-10-07 18:49:00 -0500,2008-10-07 19:41:00 -0500
,41.947222,-87.695556
DS-N02,2008-10-07 22:34:00 -0500,2008-10-07 22:37:00 -0500
,41.975278,-87.724167
DS-N02,2008-10-07 22:55:00 -0500,2008-10-07 23:02:00 -0500
,41.975278,-87.724167
DS-N05,2008-10-07 23:00:00 -0500,2008-10-07 23:03:00 -0500
